State,Year,Quarter,Product Name,Units Reimbursed,percent
OK,1998,3,PREDNISONE,18476.7,0.0
MI,1998,2,PREDNISONE,292.0,0.0
MI,1998,3,PREDNISONE,679.0,-91.1288215312255
MI,1998,3,PREDNISONE,1080.0,-85.88973085968121
NM,1998,4,PREDNISONE,626.0,0.0
NC,1998,3,PREDNISONE,975.0,0.0
NJ,1998,4,PREDNISONE,1483.0,0.0
IA,1998,1,PREDNISONE,688.0,0.0
MI,1998,4,PREDNISONE,10995.0,0.0
KY,1998,2,PREDNISONE,83422.0,0.0
NC,1998,2,CHLORHEXID,11040.0,0.0
PA,1998,2,CHLORHEXID,668369.0,-20.58843797674098
KY,1998,1,PREDNISONE,1354.0,0.0
VA,1998,3,PREDNISONE,6915.0,0.0
UT,1998,1,PREDNISONE,4545.0,0.0
FL,1998,1,PREDNISONE,1928.0,0.0
WV,1998,1,PREDNISONE,1911.0,0.0
DE,1998,2,PREDNISONE,6478.0,0.0
WA,1998,4,PREDNISONE,1852.0,0.0
KY,1998,2,PREDNISONE,338.0,0.0
WI,1998,4,PREDNISONE,22739.0,0.0
OK,1998,4,PREDNISONE,402.0,0.0
OK,1998,1,PREDNISONE,623.0,0.0
MS,1998,2,PREDNISONE,747.0,0.0
WV,1998,2,PREDNISONE,1707.0,0.0
ND,1998,4,PREDNISONE,679.0,0.0
NY,1998,2,PREDNISONE,62922.0,0.0
PA,1998,2,PREDNISONE,21900.0,0.0
MA,1998,4,PREDNISONE,4280.0,0.0
GA,1998,3,PREDNISONE,3259.0,0.0
NY,1998,1,PREDNISONE,50740.0,0.0
MT,1998,2,PREDNISONE,1540.0,0.0
MA,1998,2,PREDNISONE,1130.0,0.0
LA,1998,4,PREDNISONE,412.0,0.0
WI,1998,2,PREDNISONE,6188.0,0.0
MI,1998,1,PREDNISONE,2092.0,0.0
RI,1998,1,PREDNISONE,11159.0,0.0
CT,1998,4,PREDNISONE,0.856,0.0
NV,1998,2,PREDNISONE,1375.0,0.0
WY,1998,3,CHLORHEXID,11485.0,0.0
KY,1998,2,PREDNISONE,2001.0,0.0
GA,1998,4,PREDNISONE,669.0,0.0
MN,1998,1,PREDNISONE,340.0,0.0
PA,1998,3,PREDNISONE,846.0,0.0
IA,1998,4,PREDNISONE,229.0,-34.00576368876081
UT,1998,1,PREDNISONE,3497.0,0.0
MA,1998,1,PREDNISONE,30850.0,0.0
TX,1998,2,PREDNISONE,3672.0,0.0
NC,1998,3,PREDNISONE,1330.0,0.0
NC,1998,1,PREDNISONE,8245.0,0.0
TX,1998,3,PREDNISONE,17253.0,0.0
SC,1998,2,PREDNISONE,925.0,0.0
WV,1998,3,CHLORHEXID,88161.0,0.0
CT,1998,2,PREDNISONE,0.5329999999999999,0.0
VA,1998,1,PREDNISONE,1079.0,0.0
KY,1998,4,PREDNISONE,490.0,0.0
HI,1998,3,PREDNISONE,1091.0,0.0
MO,1998,2,PREDNISONE,5023.0,0.0
MO,1998,1,PREDNISONE,2502.0,0.0
TX,1998,1,PREDNISONE,55499.0,0.0
MO,1998,4,PREDNISONE,969.0,0.0
NJ,1998,1,PREDNISONE,5225.0,0.0
OR,1998,2,PREDNISONE,2248.0,0.0
NC,1998,4,PREDNISONE,692.0,-95.36503683858004
KS,1998,4,PREDNISONE,1273.0,0.0
WI,1998,2,PREDNISONE,6612.5,0.0
MN,1998,4,PREDNISONE,1023.0,0.0
GA,1998,2,PREDNISONE,284.0,0.0
VA,1998,3,PREDNISONE,4965.0,0.0
UT,1998,1,PREDNISONE,2145.0,0.0
FL,1998,1,PREDNISONE,1850.0,0.0
GA,1998,3,PREDNISONE,13495.0,0.0
CO,1998,1,PREDNISONE,1323.0,0.0
KY,1998,3,PREDNISONE,1444.0,0.0
TX,1998,4,PREDNISONE,885.0,0.0
KY,1998,2,PREDNISONE,9417.0,0.0
NJ,1998,4,V-C FORTE,942.0,0.0
TX,1998,4,PREDNISONE,1607.0,0.0
ME,1998,4,PREDNISONE,2521.0,0.0
KY,1998,4,PREDNISONE,15091.0,0.0
MS,1998,1,PREDNISONE,821.0,0.0
ME,1998,3,PREDNISONE,2618.0,0.0
DC,1998,4,CHLORHEXID,43172.0,0.0
IN,1998,2,PREDNISONE,1662.0,0.0
WV,1998,1,PREDNISONE,526.0,0.0
OK,1998,3,PREDNISONE,338.0,0.0
NC,1998,2,PREDNISONE,2963.0,0.0
NE,1998,3,PREDNISONE,1666.0,0.0
MA,1998,4,PREDNISONE,620.0,0.0
MI,1998,2,PREDNISONE,2579.0,0.0
OK,1998,2,PREDNISONE,9999.0,0.0
MO,1998,3,CHLORHEXID,360761.0,109.79599669686783
NC,1998,1,PREDNISONE,10991.0,0.0
MI,1998,3,PREDNISONE,3447.0,-54.964724327149206
GA,1998,2,PREDNISONE,45554.0,0.0
MN,1998,2,CHLORHEXID,358475.67799999996,938.9997043649641
CT,1998,1,PREDNISONE,1.327,0.0
UT,1998,2,PREDNISONE,2820.0,0.0
OR,1998,2,PREDNISONE,7821.0,0.0
MI,1998,3,PREDNISONE,638.0,-91.66448915599686
OH,1998,3,PREDNISONE,754.0,0.0
MI,1998,3,PREDNISONE,405.0,-94.70864907238045
MO,1998,4,PREDNISONE,16996.0,0.0
TX,1998,4,PREDNISONE,2330.0,0.0
UT,1998,2,PREDNISONE,922.0,0.0
NC,1998,2,PREDNISONE,1303.0,0.0
IA,1998,4,PREDNISONE,5853.0,1586.7435158501441
WA,1998,4,PREDNISONE,4042.0,0.0
FL,1998,2,PREDNISONE,376.0,0.0
CA,1998,1,PREDNISONE,12087.0,0.0
MI,1998,1,PREDNISONE,940.0,0.0
OK,1998,1,PREDNISONE,1394.0,0.0
MD,1998,2,PREDNISONE,3717.0,0.0
NC,1998,3,PREDNISONE,16956.0,0.0
VT,1998,1,PREDNISONE,374.0,0.0
OR,1998,3,PREDNISONE,6141.0,0.0
OH,1998,2,PREDNISONE,2379.0,0.0
FL,1998,3,PREDNISONE,6084.0,0.0
MN,1998,2,PREDNISONE,19150.0,0.0
MO,1998,1,PREDNISONE,1167.0,0.0
SD,1998,2,PREDNISONE,700.0,0.0
OR,1998,1,PREDNISONE,3689.5,0.0
KY,1998,4,PREDNISONE,29606.0,0.0
TX,1998,4,PREDNISONE,63724.0,0.0
IA,1998,2,CHLORHEXID,591836.0,431.04704478361907
IL,1998,3,PREDNISONE,6874.0,0.0
IL,1998,4,PREDNISONE,648.0,0.0
CA,1998,2,PREDNISONE,13661.0,0.0
MA,1998,3,PREDNISONE,7368.0,0.0
MI,1998,2,CHLORHEXID,502478.0,0.0
SC,1998,2,PREDNISONE,1020.0,0.0
KY,1998,1,PREDNISONE,7910.0,0.0
NC,1998,4,PREDNISONE,358.0,-97.60214333556597
MN,1998,2,PREDNISONE,3459.0,0.0
PA,1998,2,PREDNISONE,1681.0,0.0
IL,1998,1,PREDNISONE,2346.0,0.0
CA,1998,2,PREDNISONE,76134.0,0.0
MA,1998,4,PREDNISONE,1725.0,0.0
MI,1998,3,PREDNISONE,628.0,-91.795139796185
RI,1998,1,PREDNISONE,835.0,0.0
OH,1998,4,PREDNISONE,115.0,0.0
KS,1998,1,PREDNISONE,260.0,0.0
NC,1998,2,PREDNISONE,914.0,0.0
NJ,1998,4,PREDNISONE,2247.0,0.0
MA,1998,3,PREDNISONE,7463.0,0.0
FL,1998,1,PREDNISONE,1282.0,0.0
MI,1998,1,PREDNISONE,4884.0,0.0
WI,1998,1,PREDNISONE,1422.0,0.0
CT,1998,2,PREDNISONE,1.5290000000000001,0.0
SC,1998,1,PREDNISONE,1033.0,0.0
SD,1998,2,PREDNISONE,1994.0,0.0
OR,1998,1,PREDNISONE,1180.0,0.0
NJ,1998,2,PREDNISONE,2949.0,0.0
NJ,1998,3,PREDNISONE,726.0,-93.91450125733445
SC,1998,4,PREDNISONE,1275.0,0.0
GA,1998,2,PREDNISONE,420.0,0.0
MN,1998,1,PREDNISONE,6869.0,0.0
LA,1998,1,PREDNISONE,7528.0,0.0
TX,1998,4,PREDNISONE,4722.0,0.0
WV,1998,1,CHLORHEXID,102454.0,146.17121987553762
VA,1998,4,PREDNISONE,2668.0,0.0
TX,1998,2,PREDNISONE,36516.0,0.0
NE,1998,2,PREDNISONE,1053.0,0.0
LA,1998,2,PREDNISONE,8666.0,0.0
NM,1998,1,PREDNISONE,1435.0,-65.20368574199806
NE,1998,2,PREDNISONE,892.0,0.0
CO,1998,1,PREDNISONE,1911.0,0.0
WA,1998,1,PREDNISONE,1434.0,0.0
WA,1998,3,PREDNISONE,863.0,0.0
KY,1998,4,PREDNISONE,6007.0,0.0
UT,1998,3,PREDNISONE,1399.0,0.0
LA,1998,1,PREDNISONE,1294.0,0.0
CT,1998,4,CHLORHEXID,546.678,15.567704006240533
CO,1998,3,PREDNISONE,1382.0,-3.6933797909407664
MO,1998,3,PREDNISONE,38594.0,0.0
UT,1998,3,PREDNISONE,1033.0,0.0
IL,1998,1,PREDNISONE,34798.0,0.0
MN,1998,2,PREDNISONE,549.0,0.0
WA,1998,4,PREDNISONE,16118.0,0.0
CA,1998,4,PREDNISONE,1568.0,0.0
NC,1998,3,PREDNISONE,1570.0,0.0
VA,1998,2,PREDNISONE,1694.0,0.0
SC,1998,2,CHLORHEXID,84474.0,0.0
MO,1998,1,PREDNISONE,5783.0,0.0
KY,1998,1,PREDNISONE,569.0,0.0
GA,1998,2,PREDNISONE,1672.0,0.0
KS,1998,2,PREDNISONE,3139.0,0.0
OK,1998,4,PREDNISONE,3417.0,0.0
OH,1998,3,PREDNISONE,6375.0,0.0
MD,1998,4,PREDNISONE,18997.0,0.0
NJ,1998,2,PREDNISONE,7004.0,0.0
OH,1998,3,PREDNISONE,13905.0,0.0
WI,1998,2,PREDNISONE,1700.0,0.0
WA,1998,2,PREDNISONE,606.0,0.0
NJ,1998,3,PREDNISONE,2966.0,-75.13830678960603
WI,1998,3,PREDNISONE,1201.0,0.0
WI,1998,2,PREDNISONE,15863.0,0.0
ND,1998,1,PREDNISONE,1050.0,0.0
MI,1998,2,PREDNISONE,7157.0,0.0
NE,1998,2,PREDNISONE,4312.0,0.0
IA,1998,4,PREDNISONE,2036.0,486.7435158501441
RI,1998,1,PREDNISONE,1020.0,0.0
PA,1998,3,PREDNISONE,9003.0,0.0
WI,1998,1,PREDNISONE,4038.0,0.0
UT,1998,3,PREDNISONE,1369.0,0.0
PA,1998,3,PREDNISONE,1278.0,0.0
MI,1998,3,PREDNISONE,320.0,-95.81917951397962
OH,1998,3,PREDNISONE,10081.0,0.0
LA,1998,3,PREDNISONE,538.0,0.0
MS,1998,4,PREDNISONE,533.0,0.0
MI,1998,4,PREDNISONE,39421.0,0.0
NM,1998,3,PREDNISONE,601.0,0.0
MD,1998,2,PREDNISONE,3530.0,0.0
MN,1998,4,PREDNISONE,110.0,0.0
NY,1998,3,PREDNISONE,21186.0,0.0
GA,1998,2,PREDNISONE,2187.0,0.0
MN,1998,1,PREDNISONE,4280.5,0.0
FL,1998,3,PREDNISONE,5866.0,0.0
WI,1998,1,PREDNISONE,18221.0,0.0
NE,1998,4,PREDNISONE,2366.0,0.0
MN,1998,4,PREDNISONE,4400.0,0.0
NY,1998,3,PREDNISONE,28893.0,0.0
RI,1998,4,PREDNISONE,892.0,0.0
CT,1998,2,PREDNISONE,0.47700000000000004,0.0
CA,1998,3,PREDNISONE,3025.0,0.0
KY,1998,4,PREDNISONE,330.0,0.0
NH,1998,2,PREDNISONE,1663.0,0.0
PA,1998,2,PREDNISONE,1016.0,0.0
MO,1998,3,PREDNISONE,298.0,0.0
NY,1998,3,PREDNISONE,975.0,0.0
DE,1998,4,PREDNISONE,3373.0,0.0
KS,1998,1,PREDNISONE,2000.0,0.0
MO,1998,2,PREDNISONE,4132.0,0.0
MI,1998,3,PREDNISONE,841.0,-89.0122811601777
WI,1998,2,PREDNISONE,1632.0,0.0
CT,1998,2,PREDNISONE,1.105,0.0
WA,1998,4,PREDNISONE,40315.0,0.0
MI,1998,4,PREDNISONE,3429.0,0.0
RI,1998,1,PREDNISONE,910.0,0.0
GA,1998,4,PREDNISONE,28960.0,0.0
OH,1998,1,PREDNISONE,598.0,0.0
LA,1998,1,CHLORHEXID,173342.73,377.0681987064814
MI,1998,4,PREDNISONE,2052.0,0.0
PA,1998,2,PREDNISONE,10600.0,0.0
MT,1998,1,PREDNISONE,820.0,0.0
RI,1998,2,PREDNISONE,997.0,0.0
FL,1998,4,PREDNISONE,1832.0,0.0
CT,1998,1,PREDNISONE,0.517,0.0
VA,1998,2,PREDNISONE,4271.0,0.0
MN,1998,3,PREDNISONE,1128.0,0.0
IL,1998,2,PREDNISONE,2183.0,0.0
MS,1998,1,PREDNISONE,1102.0,0.0
OH,1998,3,PREDNISONE,1990.0,0.0
NC,1998,4,PREDNISONE,1838.0,-87.68921634293369
CA,1998,1,PREDNISONE,1816.0,0.0
CA,1998,3,PREDNISONE,7259.0,0.0
MO,1998,4,PREDNISONE,4531.0,0.0
HI,1998,4,PREDNISONE,240.0,0.0
FL,1998,1,PREDNISONE,1010.0,0.0
VA,1998,3,PREDNISONE,430.0,0.0
OH,1998,1,PREDNISONE,848.0,0.0
VA,1998,4,PREDNISONE,2523.0,0.0
IA,1998,2,PREDNISONE,431.0,0.0
GA,1998,4,PREDNISONE,14807.0,0.0
KS,1998,3,PREDNISONE,12997.0,0.0
CA,1998,3,PREDNISONE,9581.0,0.0
NY,1998,4,PREDNISONE,310.0,0.0
MI,1998,4,PREDNISONE,2819.0,0.0
KY,1998,3,PREDNISONE,8046.0,0.0
MN,1998,2,PREDNISONE,680.0,0.0
WI,1998,4,PREDNISONE,2143.0,0.0
NY,1998,4,PREDNISONE,5754.0,0.0
PA,1998,1,PREDNISONE,2588.0,0.0
NY,1998,2,PREDNISONE,5255.0,0.0
OK,1998,4,PREDNISONE,1772.0,0.0
MD,1998,2,PREDNISONE,5684.0,0.0
CA,1998,1,PREDNISONE,54210.0,0.0
OK,1998,1,PREDNISONE,5110.0,0.0
OK,1998,1,PREDNISONE,9136.02,0.0
IL,1998,1,PREDNISONE,7398.0,0.0
UT,1998,4,PREDNISONE,397.0,0.0
CA,1998,1,PREDNISONE,1883.0,0.0
MS,1998,1,PREDNISONE,3075.0,0.0
VA,1998,2,PREDNISONE,2703.0,0.0
WV,1998,3,PREDNISONE,1202.0,0.0
NC,1998,4,PREDNISONE,5409.0,-63.770931011386466
KY,1998,3,PREDNISONE,1646.0,0.0
GA,1998,3,PREDNISONE,3093.0,0.0
CO,1998,2,PREDNISONE,2943.0,0.0
MO,1998,3,PREDNISONE,1643.0,0.0
WA,1998,3,PREDNISONE,355.0,0.0
NC,1998,2,PREDNISONE,2532.0,0.0
NY,1998,2,PREDNISONE,9569.0,0.0
MS,1998,1,PREDNISONE,2289.0,0.0
NH,1998,1,PREDNISONE,784.0,0.0
GA,1998,4,PREDNISONE,9013.0,0.0
NY,1998,2,PREDNISONE,14900.0,0.0
KY,1998,4,PREDNISONE,2159.0,0.0
VA,1998,3,PREDNISONE,5986.0,0.0
NY,1998,1,PREDNISONE,4729.0,0.0
KS,1998,4,PREDNISONE,1182.0,0.0
WI,1998,1,PREDNISONE,451.0,0.0
MD,1998,1,PREDNISONE,2198.0,0.0
TX,1998,2,PREDNISONE,777.0,0.0
ND,1998,3,PREDNISONE,1469.0,0.0
FL,1998,4,PREDNISONE,2240.0,0.0
SC,1998,4,PREDNISONE,1793.0,0.0
MN,1998,4,PREDNISONE,1841.0,0.0
CA,1998,3,PREDNISONE,3643.0,0.0
KY,1998,2,PREDNISONE,17068.0,0.0
KS,1998,4,PREDNISONE,1092.0,0.0
ID,1998,2,PREDNISONE,689.0,0.0
WV,1998,2,PREDNISONE,3440.0,0.0
TX,1998,3,PREDNISONE,82298.0,0.0
GA,1998,1,PREDNISONE,3674.0,0.0
UT,1998,1,PREDNISONE,1510.0,0.0
PA,1998,2,PREDNISONE,1712.0,0.0
PA,1998,4,PREDNISONE,433.0,0.0
OH,1998,1,PREDNISONE,5112.0,0.0
NE,1998,3,PREDNISONE,1238.0,0.0
IA,1998,4,PREDNISONE,11160.0,3116.1383285302595
GA,1998,4,PREDNISONE,11622.0,0.0
IL,1998,3,PREDNISONE,17857.0,0.0
VA,1998,1,PREDNISONE,3383.0,0.0
KY,1998,1,CHLORHEXID,96086.0,0.0
GA,1998,1,PREDNISONE,17679.0,0.0
ID,1998,3,PREDNISONE,1244.0,0.0
MN,1998,2,PREDNISONE,236.0,0.0
MN,1998,1,PREDNISONE,20351.0,0.0
CT,1998,1,PREDNISONE,9.46,0.0
FL,1998,2,PREDNISONE,512.0,0.0
ID,1998,3,PREDNISONE,3344.0,0.0
FL,1998,3,PREDNISONE,4336.0,0.0
IA,1998,2,PREDNISONE,7775.0,0.0
OK,1998,4,PREDNISONE,4797.0,0.0
SD,1998,4,PREDNISONE,536.0,0.0
NV,1998,1,PREDNISONE,1414.0,0.0
NC,1998,2,PREDNISONE,1822.0,0.0
MN,1998,3,PREDNISONE,11648.0,0.0
MS,1998,3,PREDNISONE,1394.0,0.0
IL,1998,4,PREDNISONE,5405.0,0.0
PA,1998,1,PREDNISONE,8993.0,0.0
MI,1998,3,PREDNISONE,21418.0,179.82754115495166
MN,1998,2,PREDNISONE,235.0,0.0
IL,1998,4,PREDNISONE,75359.0,0.0
LA,1998,3,PREDNISONE,10251.0,0.0
NJ,1998,2,PREDNISONE,5058.0,0.0
MS,1998,4,PREDNISONE,18764.0,0.0
ND,1998,2,PREDNISONE,640.0,0.0
OH,1998,2,PREDNISONE,1172.0,0.0
NE,1998,2,PREDNISONE,3560.0,0.0
WI,1998,3,PREDNISONE,11572.9,0.0
CT,1998,4,PREDNISONE,3.488,0.0
CO,1998,2,PREDNISONE,1910.0,0.0
IA,1998,1,PREDNISONE,408.0,0.0
SC,1998,2,PREDNISONE,1333.0,0.0
DE,1998,4,PREDNISONE,7630.0,0.0
DE,1998,1,PREDNISONE,2878.0,0.0
SC,1998,4,PREDNISONE,729.0,0.0
NM,1998,4,PREDNISONE,422.0,0.0
VA,1998,3,PREDNISONE,139.0,0.0
OH,1998,4,PREDNISONE,1421.0,0.0
MS,1998,4,PREDNISONE,819.0,0.0
GA,1998,2,PREDNISONE,54623.0,0.0
LA,1998,3,PREDNISONE,765.0,0.0
MD,1998,1,PREDNISONE,1323.0,0.0
GA,1998,2,PREDNISONE,4902.0,0.0
MT,1998,3,PREDNISONE,6827.0,0.0
GA,1998,4,PREDNISONE,3618.0,0.0
NE,1998,3,PREDNISONE,4236.0,0.0
CA,1998,4,PREDNISONE,45761.0,0.0
NE,1998,4,PREDNISONE,770.0,0.0
NY,1998,1,PREDNISONE,7546.0,0.0
FL,1998,1,PREDNISONE,520.0,0.0
PA,1998,2,PREDNISONE,19724.0,0.0
NC,1998,2,PREDNISONE,1029.0,0.0
NC,1998,4,PREDNISONE,5585.0,-62.59209645010046
OK,1998,3,PREDNISONE,3889.0,0.0
WA,1998,3,PREDNISONE,342.0,0.0
OH,1998,4,PREDNISONE,1507.0,0.0
FL,1998,3,PREDNISONE,1069.0,0.0
LA,1998,2,PREDNISONE,4901.0,0.0
TX,1998,3,PREDNISONE,613.0,0.0
OK,1998,4,PREDNISONE,149.0,0.0
NM,1998,3,PREDNISONE,2390.0,0.0
NC,1998,3,PREDNISONE,5081.0,0.0
GA,1998,2,PREDNISONE,2238.0,0.0
KY,1998,1,PREDNISONE,1435.0,0.0
WV,1998,3,PREDNISONE,1135.0,0.0
ND,1998,3,PREDNISONE,471.0,0.0
FL,1998,4,PREDNISONE,751.0,0.0
MT,1998,2,PREDNISONE,1077.0,0.0
IA,1998,2,PREDNISONE,331.0,0.0
CO,1998,4,PREDNISONE,2342.0,0.0
VA,1998,2,PREDNISONE,2069.0,0.0
GA,1998,2,PREDNISONE,4858.0,0.0
MI,1998,4,PREDNISONE,15540.0,0.0
IL,1998,4,PREDNISONE,1332.0,0.0
CT,1998,2,PREDNISONE,0.746,0.0
GA,1998,4,PREDNISONE,122716.0,0.0
OH,1998,2,PREDNISONE,3850.0,0.0
IA,1998,4,PREDNISONE,11782.0,3295.3890489913547
MA,1998,4,PREDNISONE,868.0,0.0
SC,1998,4,PREDNISONE,2675.0,0.0
GA,1998,3,PREDNISONE,576.0,0.0
CO,1998,4,PREDNISONE,2711.0,0.0
MT,1998,1,PREDNISONE,3250.0,0.0
DC,1998,2,PREDNISONE,1043.0,0.0
MS,1998,2,PREDNISONE,294.0,0.0
CT,1998,2,PREDNISONE,1.268,0.0
WA,1998,2,PREDNISONE,467.0,0.0
WA,1998,1,PREDNISONE,742.0,0.0
GA,1998,4,PREDNISONE,32221.0,0.0
DC,1998,3,PREDNISONE,507.0,0.0
ID,1998,2,PREDNISONE,598.0,0.0
CO,1998,4,PREDNISONE,4915.0,0.0
RI,1998,4,PREDNISONE,4403.0,0.0
FL,1998,2,PREDNISONE,12889.0,0.0
NY,1998,3,PREDNISONE,13101.0,0.0
KY,1998,3,PREDNISONE,4800.0,0.0
NC,1998,4,PREDNISONE,11031.0,-26.115204286671133
NC,1998,2,PREDNISONE,7890.0,0.0
GA,1998,3,PREDNISONE,494.0,0.0
WA,1998,2,PREDNISONE,1948.0,0.0
DE,1998,2,PREDNISONE,42.0,0.0
GA,1998,2,PREDNISONE,27871.0,0.0
WA,1998,2,PREDNISONE,828.0,0.0
NY,1998,2,PREDNISONE,43158.0,0.0
LA,1998,1,PREDNISONE,2392.846,0.0
IL,1998,4,PREDNISONE,2344.0,0.0
SC,1998,4,PREDNISONE,3178.0,0.0
TX,1998,1,PREDNISONE,28774.0,0.0
NM,1998,3,PREDNISONE,443.0,0.0
NJ,1998,2,PREDNISONE,2005.0,0.0
IN,1998,2,PREDNISONE,4040.0,0.0
MD,1998,3,PREDNISONE,525.0,0.0
NH,1998,1,PREDNISONE,1237.0,0.0
KY,1998,3,PREDNISONE,2025.0,0.0
RI,1998,3,PREDNISONE,7778.0,0.0
IA,1998,3,PREDNISONE,1140.0,0.0
WA,1998,1,PREDNISONE,9754.0,0.0
SD,1998,4,PREDNISONE,1125.0,0.0
KS,1998,2,PREDNISONE,13713.0,0.0
OH,1998,3,PREDNISONE,31834.0,0.0
OR,1998,2,PREDNISONE,3942.0,0.0
OR,1998,2,PREDNISONE,586.0,0.0
NY,1998,2,PREDNISONE,531.0,0.0
HI,1998,1,PREDNISONE,883.0,0.0
MN,1998,3,PREDNISONE,535.0,0.0
IL,1998,4,PREDNISONE,11665.0,0.0
MN,1998,2,PREDNISONE,7783.0,0.0
TX,1998,4,PREDNISONE,15140.0,0.0
WI,1998,1,PREDNISONE,11301.0,0.0
MI,1998,2,PREDNISONE,727.0,0.0
OH,1998,3,PREDNISONE,1845.0,0.0
KY,1998,3,PREDNISONE,19384.0,0.0
ND,1998,3,PREDNISONE,1002.0,0.0
PA,1998,3,PREDNISONE,3561.0,0.0
MN,1998,4,PREDNISONE,37402.0,0.0
DC,1998,3,PREDNISONE,564.0,0.0
VA,1998,3,PREDNISONE,1840.0,0.0
UT,1998,1,PREDNISONE,652.0,0.0
GA,1998,2,PREDNISONE,692.0,0.0
DC,1998,2,PREDNISONE,742.0,0.0
VA,1998,3,PREDNISONE,3207.0,0.0
FL,1998,2,PREDNISONE,7795.0,0.0
CA,1998,1,PREDNISONE,61646.0,0.0
MT,1998,3,PREDNISONE,4096.0,0.0
VA,1998,1,PREDNISONE,1265.0,0.0
FL,1998,2,PREDNISONE,3559.0,0.0
KS,1998,3,PREDNISONE,888.0,0.0
NJ,1998,1,PREDNISONE,303.0,0.0
MN,1998,1,PREDNISONE,1707.0,0.0
CA,1998,2,PREDNISONE,12383.0,0.0
TX,1998,2,PREDNISONE,19717.0,0.0
MO,1998,2,PREDNISONE,6542.0,0.0
PA,1998,3,PREDNISONE,464.0,0.0
OK,1998,1,PREDNISONE,2124.0,0.0
FL,1998,2,PREDNISONE,2801.0,0.0
FL,1998,2,PREDNISONE,1745.0,0.0
IA,1998,3,PREDNISONE,11234.0,0.0
OH,1998,4,PREDNISONE,9516.0,0.0
KY,1998,3,PREDNISONE,654.0,0.0
NY,1998,3,PREDNISONE,938.0,0.0
NE,1998,3,PREDNISONE,3506.0,0.0
KS,1998,4,PREDNISONE,2627.0,0.0
FL,1998,4,PREDNISONE,2220.0,0.0
IA,1998,3,PREDNISONE,264.0,0.0
SC,1998,1,PREDNISONE,1003.0,0.0
FL,1998,1,PREDNISONE,8616.0,0.0
MO,1998,4,PREDNISONE,24354.0,0.0
SC,1998,2,PREDNISONE,1489.0,0.0
CT,1998,1,PREDNISONE,0.597,0.0
NJ,1998,2,PREDNISONE,18379.0,0.0
ND,1998,3,PREDNISONE,706.0,0.0
CA,1998,1,PREDNISONE,11131.0,0.0
FL,1998,4,PREDNISONE,1624.0,0.0
NY,1998,1,PREDNISONE,4843.0,0.0
FL,1998,4,PREDNISONE,4780.0,0.0
KS,1998,3,PREDNISONE,19209.0,0.0
NY,1998,4,PREDNISONE,24667.0,0.0
IL,1998,3,PREDNISONE,770.0,0.0
PA,1998,1,PREDNISONE,2442.0,0.0
MI,1998,1,PREDNISONE,24668.0,0.0
FL,1998,1,PREDNISONE,27374.0,0.0
VA,1998,4,PREDNISONE,4195.0,0.0
CO,1998,4,PREDNISONE,2016.0,0.0
FL,1998,3,PREDNISONE,1043.0,0.0
FL,1998,3,PREDNISONE,1180.0,0.0
CA,1998,4,CHLOROQUIN,493.0,0.0
TX,1998,2,PREDNISONE,6596.0,0.0
OR,1998,4,CHLORHEXID,51609.0,-54.73410926824134
ME,1998,1,PREDNISONE,7287.0,1007.4468085106383
OR,1998,4,PREDNISONE,2149.0,0.0
OH,1998,2,PREDNISONE,8792.0,0.0
UT,1998,4,PREDNISONE,1294.0,0.0
MO,1998,2,CHLORHEXID,349861.0,0.0
MO,1998,3,PREDNISONE,1716.0,0.0
MI,1998,1,PREDNISONE,2608.0,0.0
UT,1998,4,PREDNISONE,3233.0,0.0
KY,1998,2,PREDNISONE,19345.0,0.0
VT,1998,3,PREDNISONE,381.0,0.0
WV,1998,4,PREDNISONE,583.0,0.0
FL,1998,3,PREDNISONE,1713.0,0.0
ME,1998,1,PREDNISONE,2134.0,224.31610942249242
PA,1998,3,PREDNISONE,617.0,0.0
MN,1998,3,PREDNISONE,351.0,0.0
MD,1998,3,PREDNISONE,1272.0,0.0
NE,1998,3,PREDNISONE,505.0,0.0
IL,1998,2,PREDNISONE,372.0,0.0
WA,1998,2,PREDNISONE,3249.0,0.0
MI,1998,3,PREDNISONE,9608.0,25.529135092761955
GA,1998,4,PREDNISONE,1614.0,0.0
PA,1998,2,PREDNISONE,6750.0,0.0
ME,1998,4,PREDNISONE,257.0,0.0
WA,1998,1,PREDNISONE,857.0,0.0
WY,1998,2,CHLORHEXID,24441.0,0.0
ME,1998,4,PREDNISONE,44417.0,0.0
KY,1998,4,PREDNISONE,2804.0,0.0
NM,1998,3,PREDNISONE,6175.0,0.0
VA,1998,4,PREDNISONE,8565.0,0.0
TX,1998,4,PREDNISONE,49424.0,0.0
KY,1998,3,PREDNISONE,1632.0,0.0
TX,1998,2,PREDNISONE,10384.0,0.0
DE,1998,2,PREDNISONE,4242.0,0.0
DE,1998,4,PREDNISONE,2162.0,0.0
SC,1998,1,PREDNISONE,862.0,0.0
CO,1998,4,PREDNISONE,3099.0,0.0
CO,1998,2,PREDNISONE,810.0,0.0
LA,1998,3,PREDNISONE,2269.0,0.0
KS,1998,1,PREDNISONE,1245.0,0.0
MA,1998,3,PREDNISONE,44990.0,0.0
CA,1998,2,PREDNISONE,20096.0,0.0
MT,1998,1,PREDNISONE,769.0,0.0
NJ,1998,1,PREDNISONE,2447.0,0.0
GA,1998,3,PREDNISONE,4430.0,0.0
